ID,BaseDate,LookBackDate,RegimeType,RegimeCode,RegimeName,VAL,RegimeCalc,STATES,PROB_POSITIVE,PROB_NEUTRAL,PROB_NEGATIVE,RECENT,InsDate
RG00211_20251222_20080923,2025-12-22,2008-09-23,ECO,RG00211,MACRO_GROWTH_Multi,-0.722164322,GMM,-1,1.77E-16,1,3.52E-13,TRUE,37:51.9
RG00211_20251222_20080924,2025-12-22,2008-09-24,ECO,RG00211,MACRO_GROWTH_Multi,-0.776548161,GMM,-1,1.41E-22,1,6.79E-14,TRUE,37:51.9
RG00211_20251222_20080925,2025-12-22,2008-09-25,ECO,RG00211,MACRO_GROWTH_Multi,-0.791332453,GMM,-1,1.80E-25,1,3.70E-14,TRUE,37:51.9
RG00211_20251222_20080926,2025-12-22,2008-09-26,ECO,RG00211,MACRO_GROWTH_Multi,-0.8051405,GMM,-1,1.30E-27,1,1.23E-14,TRUE,37:51.9
RG00211_20251222_20080929,2025-12-22,2008-09-29,ECO,RG00211,MACRO_GROWTH_Multi,-0.793705967,GMM,-1,3.81E-26,1,5.68E-14,TRUE,37:51.9
RG00211_20251222_20080930,2025-12-22,2008-09-30,ECO,RG00211,MACRO_GROWTH_Multi,-1.179522438,GMM,-1,3.33E-38,1,1.72E-23,TRUE,37:51.9
RG00211_20251222_20081001,2025-12-22,2008-10-01,ECO,RG00211,MACRO_GROWTH_Multi,-1.220938275,GMM,-1,5.98E-46,1,2.53E-25,TRUE,37:51.9
RG00211_20251222_20081002,2025-12-22,2008-10-02,ECO,RG00211,MACRO_GROWTH_Multi,-1.199201432,GMM,-1,3.98E-44,1,1.68E-24,TRUE,37:51.9
RG00211_20251222_20081006,2025-12-22,2008-10-06,ECO,RG00211,MACRO_GROWTH_Multi,-1.204636465,GMM,-1,2.92E-46,1,4.77E-25,TRUE,37:51.9
RG00211_20251222_20081007,2025-12-22,2008-10-07,ECO,RG00211,MACRO_GROWTH_Multi,-1.161071859,GMM,-1,9.33E-41,1,6.86E-23,TRUE,37:51.9
RG00211_20251222_20081008,2025-12-22,2008-10-08,ECO,RG00211,MACRO_GROWTH_Multi,-1.104124797,GMM,-1,3.41E-34,1,4.31E-22,TRUE,37:51.9
RG00211_20251222_20081009,2025-12-22,2008-10-09,ECO,RG00211,MACRO_GROWTH_Multi,-1.140695382,GMM,-1,5.10E-38,1,3.87E-22,TRUE,37:51.9
RG00211_20251222_20081010,2025-12-22,2008-10-10,ECO,RG00211,MACRO_GROWTH_Multi,-1.088269932,GMM,-1,1.04E-33,1,2.23E-21,TRUE,37:51.9
RG00211_20251222_20081013,2025-12-22,2008-10-13,ECO,RG00211,MACRO_GROWTH_Multi,-1.066158593,GMM,-1,9.31E-33,1,2.53E-21,TRUE,37:51.9
RG00211_20251222_20081014,2025-12-22,2008-10-14,ECO,RG00211,MACRO_GROWTH_Multi,-1.092035475,GMM,-1,1.06E-37,1,6.60E-21,TRUE,37:52.0
RG00211_20251222_20081015,2025-12-22,2008-10-15,ECO,RG00211,MACRO_GROWTH_Multi,-1.108515051,GMM,-1,1.58E-40,1,4.37E-21,TRUE,37:52.0
RG00211_20251222_20081016,2025-12-22,2008-10-16,ECO,RG00211,MACRO_GROWTH_Multi,-1.127728098,GMM,-1,9.60E-46,1,6.16E-22,TRUE,37:52.0
RG00211_20251222_20081017,2025-12-22,2008-10-17,ECO,RG00211,MACRO_GROWTH_Multi,-1.164879452,GMM,-1,1.20E-49,1,7.48E-23,TRUE,37:52.0
RG00211_20251222_20081020,2025-12-22,2008-10-20,ECO,RG00211,MACRO_GROWTH_Multi,-1.130913823,GMM,-1,3.82E-47,1,1.17E-21,TRUE,37:52.0
RG00211_20251222_20081021,2025-12-22,2008-10-21,ECO,RG00211,MACRO_GROWTH_Multi,-1.102976471,GMM,-1,6.72E-43,1,6.40E-21,TRUE,37:52.0
RG00211_20251222_20081022,2025-12-22,2008-10-22,ECO,RG00211,MACRO_GROWTH_Multi,-1.095049688,GMM,-1,4.26E-43,1,6.32E-21,TRUE,37:52.0
RG00211_20251222_20081023,2025-12-22,2008-10-23,ECO,RG00211,MACRO_GROWTH_Multi,-1.076336903,GMM,-1,4.52E-41,1,2.24E-20,TRUE,37:52.0
RG00211_20251222_20081024,2025-12-22,2008-10-24,ECO,RG00211,MACRO_GROWTH_Multi,-1.097025331,GMM,-1,9.30E-48,1,6.68E-21,TRUE,37:52.0
RG00211_20251222_20081027,2025-12-22,2008-10-27,ECO,RG00211,MACRO_GROWTH_Multi,-1.090421693,GMM,-1,2.75E-48,1,1.41E-20,TRUE,37:52.0
RG00211_20251222_20081028,2025-12-22,2008-10-28,ECO,RG00211,MACRO_GROWTH_Multi,-1.133898957,GMM,-1,3.21E-58,1,2.00E-22,TRUE,37:52.0
RG00211_20251222_20081029,2025-12-22,2008-10-29,ECO,RG00211,MACRO_GROWTH_Multi,-1.088820889,GMM,-1,2.78E-53,1,2.43E-21,TRUE,37:52.0
RG00211_20251222_20081030,2025-12-22,2008-10-30,ECO,RG00211,MACRO_GROWTH_Multi,-1.108139737,GMM,-1,4.20E-60,1,2.55E-22,TRUE,37:52.0
RG00211_20251222_20081031,2025-12-22,2008-10-31,ECO,RG00211,MACRO_GROWTH_Multi,-2.053964729,GMM,-1,3.72E-82,1,3.22E-46,TRUE,37:52.0
RG00211_20251222_20081103,2025-12-22,2008-11-03,ECO,RG00211,MACRO_GROWTH_Multi,-2.03156929,GMM,-1,3.50E-81,1,2.76E-45,TRUE,37:52.0
RG00211_20251222_20081104,2025-12-22,2008-11-04,ECO,RG00211,MACRO_GROWTH_Multi,-2.009350223,GMM,-1,9.74E-80,1,6.82E-44,TRUE,37:52.0
RG00211_20251222_20081105,2025-12-22,2008-11-05,ECO,RG00211,MACRO_GROWTH_Multi,-2.004719824,GMM,-1,6.01E-83,1,2.40E-43,TRUE,37:52.0
RG00211_20251222_20081106,2025-12-22,2008-11-06,ECO,RG00211,MACRO_GROWTH_Multi,-2.029770886,GMM,-1,1.85E-91,1,6.65E-43,TRUE,37:52.0
RG00211_20251222_20081107,2025-12-22,2008-11-07,ECO,RG00211,MACRO_GROWTH_Multi,-2.068539693,GMM,-1,3.64E-97,1,1.08E-42,TRUE,37:52.0
RG00211_20251222_20081110,2025-12-22,2008-11-10,ECO,RG00211,MACRO_GROWTH_Multi,-2.045423563,GMM,-1,2.50E-96,1,7.20E-42,TRUE,37:52.0
RG00211_20251222_20081111,2025-12-22,2008-11-11,ECO,RG00211,MACRO_GROWTH_Multi,-1.980867448,GMM,-1,6.77E-84,1,1.68E-39,TRUE,37:52.0
RG00211_20251222_20081112,2025-12-22,2008-11-12,ECO,RG00211,MACRO_GROWTH_Multi,-1.958710499,GMM,-1,8.89E-83,1,8.14E-39,TRUE,37:52.0
RG00211_20251222_20081113,2025-12-22,2008-11-13,ECO,RG00211,MACRO_GROWTH_Multi,-1.934699042,GMM,-1,7.96E-88,1,1.56E-40,TRUE,37:52.0
RG00211_20251222_20081114,2025-12-22,2008-11-14,ECO,RG00211,MACRO_GROWTH_Multi,-1.962253076,GMM,-1,2.23E-91,1,4.09E-41,TRUE,37:52.0
RG00211_20251222_20081117,2025-12-22,2008-11-17,ECO,RG00211,MACRO_GROWTH_Multi,-1.918175103,GMM,-1,1.15E-84,1,1.81E-39,TRUE,37:52.1
RG00211_20251222_20081118,2025-12-22,2008-11-18,ECO,RG00211,MACRO_GROWTH_Multi,-1.87322016,GMM,-1,1.58E-80,1,1.35E-38,TRUE,37:52.1
RG00211_20251222_20081119,2025-12-22,2008-11-19,ECO,RG00211,MACRO_GROWTH_Multi,-1.860023302,GMM,-1,1.88E-80,1,2.24E-38,TRUE,37:52.1
RG00211_20251222_20081120,2025-12-22,2008-11-20,ECO,RG00211,MACRO_GROWTH_Multi,-1.831310468,GMM,-1,2.42E-76,1,1.19E-37,TRUE,37:52.1
RG00211_20251222_20081121,2025-12-22,2008-11-21,ECO,RG00211,MACRO_GROWTH_Multi,-1.796391811,GMM,-1,2.16E-73,1,1.72E-36,TRUE,37:52.1
RG00211_20251222_20081124,2025-12-22,2008-11-24,ECO,RG00211,MACRO_GROWTH_Multi,-1.824569658,GMM,-1,1.04E-79,1,5.52E-36,TRUE,37:52.1
RG00211_20251222_20081125,2025-12-22,2008-11-25,ECO,RG00211,MACRO_GROWTH_Multi,-1.800241526,GMM,-1,1.89E-75,1,2.26E-34,TRUE,37:52.1
RG00211_20251222_20081126,2025-12-22,2008-11-26,ECO,RG00211,MACRO_GROWTH_Multi,-1.81712919,GMM,-1,1.75E-78,1,5.73E-34,TRUE,37:52.1
RG00211_20251222_20081127,2025-12-22,2008-11-27,ECO,RG00211,MACRO_GROWTH_Multi,-1.779192988,GMM,-1,9.07E-72,1,1.29E-32,TRUE,37:52.1
RG00211_20251222_20081128,2025-12-22,2008-11-28,ECO,RG00211,MACRO_GROWTH_Multi,-1.747392155,GMM,-1,6.41E-68,1,1.77E-31,TRUE,37:52.1
RG00211_20251222_20081201,2025-12-22,2008-12-01,ECO,RG00211,MACRO_GROWTH_Multi,-2.184092413,GMM,-1,1.42E-80,1,2.31E-64,TRUE,37:52.1
RG00211_20251222_20081202,2025-12-22,2008-12-02,ECO,RG00211,MACRO_GROWTH_Multi,-2.141588096,GMM,-1,1.02E-76,1,2.81E-63,TRUE,37:52.1
RG00211_20251222_20081203,2025-12-22,2008-12-03,ECO,RG00211,MACRO_GROWTH_Multi,-2.121546088,GMM,-1,9.25E-76,1,2.16E-62,TRUE,37:52.1
RG00211_20251222_20081204,2025-12-22,2008-12-04,ECO,RG00211,MACRO_GROWTH_Multi,-2.08016182,GMM,-1,1.49E-71,1,2.32E-61,TRUE,37:52.1
RG00211_20251222_20081205,2025-12-22,2008-12-05,ECO,RG00211,MACRO_GROWTH_Multi,-2.166018776,GMM,-1,1.33E-79,1,2.66E-61,TRUE,37:52.1
RG00211_20251222_20081208,2025-12-22,2008-12-08,ECO,RG00211,MACRO_GROWTH_Multi,-2.126367096,GMM,-1,3.42E-75,1,1.77E-59,TRUE,37:52.1
RG00211_20251222_20081209,2025-12-22,2008-12-09,ECO,RG00211,MACRO_GROWTH_Multi,-2.078683301,GMM,-1,4.63E-70,1,8.70E-58,TRUE,37:52.1
RG00211_20251222_20081210,2025-12-22,2008-12-10,ECO,RG00211,MACRO_GROWTH_Multi,-2.043131752,GMM,-1,3.43E-73,1,4.51E-59,TRUE,37:52.1
RG00211_20251222_20081211,2025-12-22,2008-12-11,ECO,RG00211,MACRO_GROWTH_Multi,-2.029381454,GMM,-1,7.80E-73,1,8.69E-58,TRUE,37:52.1
RG00211_20251222_20081212,2025-12-22,2008-12-12,ECO,RG00211,MACRO_GROWTH_Multi,-1.974614579,GMM,-1,1.75E-68,1,3.79E-56,TRUE,37:52.1
RG00211_20251222_20081215,2025-12-22,2008-12-15,ECO,RG00211,MACRO_GROWTH_Multi,-1.945196763,GMM,-1,1.72E-68,1,2.64E-54,TRUE,37:52.1
RG00211_20251222_20081216,2025-12-22,2008-12-16,ECO,RG00211,MACRO_GROWTH_Multi,-1.906725266,GMM,-1,1.00E-64,1,4.58E-52,TRUE,37:52.1
RG00211_20251222_20081217,2025-12-22,2008-12-17,ECO,RG00211,MACRO_GROWTH_Multi,-1.86573564,GMM,-1,6.81E-62,1,6.68E-50,TRUE,37:52.1
RG00211_20251222_20081218,2025-12-22,2008-12-18,ECO,RG00211,MACRO_GROWTH_Multi,-1.83972985,GMM,-1,6.43E-59,1,1.61E-47,TRUE,37:52.1
RG00211_20251222_20081219,2025-12-22,2008-12-19,ECO,RG00211,MACRO_GROWTH_Multi,-1.83161913,GMM,-1,4.17E-56,1,8.01E-46,TRUE,37:52.1
RG00211_20251222_20081222,2025-12-22,2008-12-22,ECO,RG00211,MACRO_GROWTH_Multi,-1.768401219,GMM,-1,1.16E-51,1,2.16E-44,TRUE,37:52.1
RG00211_20251222_20081223,2025-12-22,2008-12-23,ECO,RG00211,MACRO_GROWTH_Multi,-1.727391604,GMM,-1,1.22E-49,1,4.41E-43,TRUE,37:52.1
RG00211_20251222_20081224,2025-12-22,2008-12-24,ECO,RG00211,MACRO_GROWTH_Multi,-1.69952238,GMM,-1,6.66E-48,1,1.49E-41,TRUE,37:52.1
RG00211_20251222_20081226,2025-12-22,2008-12-26,ECO,RG00211,MACRO_GROWTH_Multi,-1.633844965,GMM,-1,3.37E-46,1,3.93E-39,TRUE,37:52.2
RG00211_20251222_20081229,2025-12-22,2008-12-29,ECO,RG00211,MACRO_GROWTH_Multi,-1.614542886,GMM,-1,5.70E-44,1,4.61E-37,TRUE,37:52.2
RG00211_20251222_20081230,2025-12-22,2008-12-30,ECO,RG00211,MACRO_GROWTH_Multi,-1.61425848,GMM,-1,9.34E-44,1,1.23E-35,TRUE,37:52.2
RG00211_20251222_20090102,2025-12-22,2009-01-02,ECO,RG00211,MACRO_GROWTH_Multi,-1.740521293,GMM,-1,6.17E-57,1,2.66E-47,TRUE,37:52.2
RG00211_20251222_20090105,2025-12-22,2009-01-05,ECO,RG00211,MACRO_GROWTH_Multi,-1.709221154,GMM,-1,1.36E-54,1,4.65E-46,TRUE,37:52.2
RG00211_20251222_20090106,2025-12-22,2009-01-06,ECO,RG00211,MACRO_GROWTH_Multi,-1.663225007,GMM,-1,8.41E-52,1,2.57E-45,TRUE,37:52.2
RG00211_20251222_20090107,2025-12-22,2009-01-07,ECO,RG00211,MACRO_GROWTH_Multi,-1.635373306,GMM,-1,4.13E-50,1,2.72E-44,TRUE,37:52.2
RG00211_20251222_20090108,2025-12-22,2009-01-08,ECO,RG00211,MACRO_GROWTH_Multi,-1.623302517,GMM,-1,8.22E-49,1,9.17E-42,TRUE,37:52.2
RG00211_20251222_20090109,2025-12-22,2009-01-09,ECO,RG00211,MACRO_GROWTH_Multi,-1.639419321,GMM,-1,9.48E-48,1,9.39E-41,TRUE,37:52.2
RG00211_20251222_20090112,2025-12-22,2009-01-12,ECO,RG00211,MACRO_GROWTH_Multi,-1.583538564,GMM,-1,3.30E-44,1,5.37E-39,TRUE,37:52.2
RG00211_20251222_20090113,2025-12-22,2009-01-13,ECO,RG00211,MACRO_GROWTH_Multi,-1.497709115,GMM,-1,6.09E-40,1,2.75E-37,TRUE,37:52.2
RG00211_20251222_20090114,2025-12-22,2009-01-14,ECO,RG00211,MACRO_GROWTH_Multi,-1.511914191,GMM,-1,2.90E-40,1,5.31E-36,TRUE,37:52.2
RG00211_20251222_20090115,2025-12-22,2009-01-15,ECO,RG00211,MACRO_GROWTH_Multi,-1.527639019,GMM,-1,8.04E-40,1,3.15E-34,TRUE,37:52.2
RG00211_20251222_20090116,2025-12-22,2009-01-16,ECO,RG00211,MACRO_GROWTH_Multi,-1.554517691,GMM,-1,2.24E-39,1,4.99E-34,TRUE,37:52.2
RG00211_20251222_20090119,2025-12-22,2009-01-19,ECO,RG00211,MACRO_GROWTH_Multi,-1.519207473,GMM,-1,2.66E-37,1,6.95E-33,TRUE,37:52.2
RG00211_20251222_20090120,2025-12-22,2009-01-20,ECO,RG00211,MACRO_GROWTH_Multi,-1.461559189,GMM,-1,5.47E-35,1,7.50E-33,TRUE,37:52.2
RG00211_20251222_20090121,2025-12-22,2009-01-21,ECO,RG00211,MACRO_GROWTH_Multi,-1.433357892,GMM,-1,1.04E-33,1,5.74E-32,TRUE,37:52.2
RG00211_20251222_20090122,2025-12-22,2009-01-22,ECO,RG00211,MACRO_GROWTH_Multi,-1.416447423,GMM,-1,5.05E-33,1,2.62E-31,TRUE,37:52.2
RG00211_20251222_20090123,2025-12-22,2009-01-23,ECO,RG00211,MACRO_GROWTH_Multi,-1.375469384,GMM,-1,1.14E-31,1,1.06E-30,TRUE,37:52.2
RG00211_20251222_20090128,2025-12-22,2009-01-28,ECO,RG00211,MACRO_GROWTH_Multi,-1.296371599,GMM,-1,2.81E-30,1,7.72E-31,TRUE,37:52.2
RG00211_20251222_20090129,2025-12-22,2009-01-29,ECO,RG00211,MACRO_GROWTH_Multi,-1.288109115,GMM,-1,1.02E-29,1,7.39E-30,TRUE,37:52.2
RG00211_20251222_20090130,2025-12-22,2009-01-30,ECO,RG00211,MACRO_GROWTH_Multi,-1.291158248,GMM,-1,1.57E-29,1,2.17E-30,TRUE,37:52.2
RG00211_20251222_20090202,2025-12-22,2009-02-02,ECO,RG00211,MACRO_GROWTH_Multi,-1.229616302,GMM,-1,2.91E-24,1,2.14E-41,TRUE,37:52.2
RG00211_20251222_20090203,2025-12-22,2009-02-03,ECO,RG00211,MACRO_GROWTH_Multi,-1.194625158,GMM,-1,9.88E-24,1,3.58E-40,TRUE,37:52.2
RG00211_20251222_20090204,2025-12-22,2009-02-04,ECO,RG00211,MACRO_GROWTH_Multi,-1.147321929,GMM,-1,2.64E-22,1,7.33E-39,TRUE,37:52.2
RG00211_20251222_20090205,2025-12-22,2009-02-05,ECO,RG00211,MACRO_GROWTH_Multi,-1.14882275,GMM,-1,3.80E-22,1,5.23E-37,TRUE,37:52.2
RG00211_20251222_20090206,2025-12-22,2009-02-06,ECO,RG00211,MACRO_GROWTH_Multi,-1.167090067,GMM,-1,1.07E-23,1,1.59E-35,TRUE,37:52.2
RG00211_20251222_20090209,2025-12-22,2009-02-09,ECO,RG00211,MACRO_GROWTH_Multi,-1.121380934,GMM,-1,4.62E-22,1,3.19E-34,TRUE,37:52.2
RG00211_20251222_20090210,2025-12-22,2009-02-10,ECO,RG00211,MACRO_GROWTH_Multi,-1.092242494,GMM,-1,3.25E-21,1,2.60E-33,TRUE,37:52.2
RG00211_20251222_20090211,2025-12-22,2009-02-11,ECO,RG00211,MACRO_GROWTH_Multi,-1.084019894,GMM,-1,1.15E-21,1,8.98E-33,TRUE,37:52.2
RG00211_20251222_20090212,2025-12-22,2009-02-12,ECO,RG00211,MACRO_GROWTH_Multi,-1.029257515,GMM,-1,4.01E-20,1,3.42E-32,TRUE,37:52.2
RG00211_20251222_20090213,2025-12-22,2009-02-13,ECO,RG00211,MACRO_GROWTH_Multi,-1.020849195,GMM,-1,7.13E-20,1,5.92E-31,TRUE,37:52.3
RG00211_20251222_20090216,2025-12-22,2009-02-16,ECO,RG00211,MACRO_GROWTH_Multi,-0.990491627,GMM,-1,1.83E-19,1,2.79E-30,TRUE,37:52.3
RG00211_20251222_20090217,2025-12-22,2009-02-17,ECO,RG00211,MACRO_GROWTH_Multi,-0.921478545,GMM,-1,7.99E-19,1,9.30E-31,TRUE,37:52.3
RG00211_20251222_20090218,2025-12-22,2009-02-18,ECO,RG00211,MACRO_GROWTH_Multi,-0.907199623,GMM,-1,1.13E-18,1,3.97E-30,TRUE,37:52.3
RG00211_20251222_20090219,2025-12-22,2009-02-19,ECO,RG00211,MACRO_GROWTH_Multi,-0.89608093,GMM,-1,1.18E-18,1,1.54E-29,TRUE,37:52.3
RG00211_20251222_20090220,2025-12-22,2009-02-20,ECO,RG00211,MACRO_GROWTH_Multi,-0.892803121,GMM,-1,1.00E-17,1,2.49E-29,TRUE,37:52.3
RG00211_20251222_20090223,2025-12-22,2009-02-23,ECO,RG00211,MACRO_GROWTH_Multi,-0.852580725,GMM,-1,1.21E-17,1,7.43E-29,TRUE,37:52.3
RG00211_20251222_20090224,2025-12-22,2009-02-24,ECO,RG00211,MACRO_GROWTH_Multi,-0.849440211,GMM,-1,6.69E-18,1,1.68E-28,TRUE,37:52.3
RG00211_20251222_20090225,2025-12-22,2009-02-25,ECO,RG00211,MACRO_GROWTH_Multi,-0.830422077,GMM,-1,3.74E-17,1,6.07E-28,TRUE,37:52.3
RG00211_20251222_20090226,2025-12-22,2009-02-26,ECO,RG00211,MACRO_GROWTH_Multi,-0.8775157,GMM,-1,4.58E-17,1,1.25E-26,TRUE,37:52.3
RG00211_20251222_20090227,2025-12-22,2009-02-27,ECO,RG00211,MACRO_GROWTH_Multi,-0.895589566,GMM,-1,1.39E-16,1,1.35E-25,TRUE,37:52.3
RG00211_20251222_20090302,2025-12-22,2009-03-02,ECO,RG00211,MACRO_GROWTH_Multi,-0.935161471,GMM,-1,3.42E-12,1,4.88E-23,TRUE,37:52.3
RG00211_20251222_20090303,2025-12-22,2009-03-03,ECO,RG00211,MACRO_GROWTH_Multi,-0.914058809,GMM,-1,9.29E-12,1,1.33E-22,TRUE,37:52.3
RG00211_20251222_20090304,2025-12-22,2009-03-04,ECO,RG00211,MACRO_GROWTH_Multi,-0.887731928,GMM,-1,2.45E-11,1,3.46E-22,TRUE,37:52.3
RG00211_20251222_20090305,2025-12-22,2009-03-05,ECO,RG00211,MACRO_GROWTH_Multi,-0.871054727,GMM,-1,6.26E-11,1,9.24E-22,TRUE,37:52.3
RG00211_20251222_20090306,2025-12-22,2009-03-06,ECO,RG00211,MACRO_GROWTH_Multi,-0.881801475,GMM,-1,5.02E-11,1,1.76E-21,TRUE,37:52.3
RG00211_20251222_20090309,2025-12-22,2009-03-09,ECO,RG00211,MACRO_GROWTH_Multi,-0.864873771,GMM,-1,2.72E-10,1,5.29E-21,TRUE,37:52.3
RG00211_20251222_20090310,2025-12-22,2009-03-10,ECO,RG00211,MACRO_GROWTH_Multi,-0.846761514,GMM,-1,3.68E-10,1,1.18E-20,TRUE,37:52.3
RG00211_20251222_20090311,2025-12-22,2009-03-11,ECO,RG00211,MACRO_GROWTH_Multi,-0.854934393,GMM,-1,4.43E-12,1,7.62E-20,TRUE,37:52.3
RG00211_20251222_20090312,2025-12-22,2009-03-12,ECO,RG00211,MACRO_GROWTH_Multi,-0.84035806,GMM,-1,1.29E-12,1,4.07E-19,TRUE,37:52.3
RG00211_20251222_20090313,2025-12-22,2009-03-13,ECO,RG00211,MACRO_GROWTH_Multi,-0.810604417,GMM,-1,1.58E-12,1,1.57E-18,TRUE,37:52.3
RG00211_20251222_20090316,2025-12-22,2009-03-16,ECO,RG00211,MACRO_GROWTH_Multi,-0.78821756,GMM,-1,7.89E-13,1,1.74E-18,TRUE,37:52.3
RG00211_20251222_20090317,2025-12-22,2009-03-17,ECO,RG00211,MACRO_GROWTH_Multi,-0.753180516,GMM,-1,1.15E-12,1,2.00E-18,TRUE,37:52.3
RG00211_20251222_20090318,2025-12-22,2009-03-18,ECO,RG00211,MACRO_GROWTH_Multi,-0.709102887,GMM,-1,8.60E-13,1,7.96E-18,TRUE,37:52.3
RG00211_20251222_20090319,2025-12-22,2009-03-19,ECO,RG00211,MACRO_GROWTH_Multi,-0.690331837,GMM,-1,2.93E-12,1,1.37E-17,TRUE,37:52.3
RG00211_20251222_20090320,2025-12-22,2009-03-20,ECO,RG00211,MACRO_GROWTH_Multi,-0.680596577,GMM,-1,1.06E-11,1,1.83E-17,TRUE,37:52.3
RG00211_20251222_20090323,2025-12-22,2009-03-23,ECO,RG00211,MACRO_GROWTH_Multi,-0.659174698,GMM,-1,1.87E-11,1,3.64E-17,TRUE,37:52.3
RG00211_20251222_20090324,2025-12-22,2009-03-24,ECO,RG00211,MACRO_GROWTH_Multi,-0.645411222,GMM,-1,1.56E-10,1,5.91E-17,TRUE,37:52.3
RG00211_20251222_20090325,2025-12-22,2009-03-25,ECO,RG00211,MACRO_GROWTH_Multi,-0.615681936,GMM,-1,4.25E-10,1,8.87E-17,TRUE,37:52.3
RG00211_20251222_20090326,2025-12-22,2009-03-26,ECO,RG00211,MACRO_GROWTH_Multi,-0.605221162,GMM,-1,2.36E-10,1,2.27E-16,TRUE,37:52.3
RG00211_20251222_20090327,2025-12-22,2009-03-27,ECO,RG00211,MACRO_GROWTH_Multi,-0.593193579,GMM,-1,3.31E-10,1,3.42E-16,TRUE,37:52.3
RG00211_20251222_20090330,2025-12-22,2009-03-30,ECO,RG00211,MACRO_GROWTH_Multi,-0.587102269,GMM,-1,4.20E-10,1,6.79E-16,TRUE,37:52.3
RG00211_20251222_20090331,2025-12-22,2009-03-31,ECO,RG00211,MACRO_GROWTH_Multi,-0.694383305,GMM,-1,1.66E-13,1,1.11E-12,TRUE,37:52.4
RG00211_20251222_20090401,2025-12-22,2009-04-01,ECO,RG00211,MACRO_GROWTH_Multi,-0.689700808,GMM,-1,1.19E-12,1,1.55E-12,TRUE,37:52.4
RG00211_20251222_20090402,2025-12-22,2009-04-02,ECO,RG00211,MACRO_GROWTH_Multi,-0.742531003,GMM,-1,4.76E-13,1,5.39E-13,TRUE,37:52.4
RG00211_20251222_20090403,2025-12-22,2009-04-03,ECO,RG00211,MACRO_GROWTH_Multi,-0.726461481,GMM,-1,1.72E-12,1,1.13E-12,TRUE,37:52.4
RG00211_20251222_20090406,2025-12-22,2009-04-06,ECO,RG00211,MACRO_GROWTH_Multi,-0.701636623,GMM,-1,3.44E-12,1,1.17E-12,TRUE,37:52.4
RG00211_20251222_20090407,2025-12-22,2009-04-07,ECO,RG00211,MACRO_GROWTH_Multi,-0.679056249,GMM,-1,1.25E-11,1,1.16E-12,TRUE,37:52.4
RG00211_20251222_20090408,2025-12-22,2009-04-08,ECO,RG00211,MACRO_GROWTH_Multi,-0.666572657,GMM,-1,5.14E-11,1,1.74E-12,TRUE,37:52.4
RG00211_20251222_20090409,2025-12-22,2009-04-09,ECO,RG00211,MACRO_GROWTH_Multi,-0.606860565,GMM,-1,1.43E-09,0.999999999,4.92E-13,TRUE,37:52.4
RG00211_20251222_20090410,2025-12-22,2009-04-10,ECO,RG00211,MACRO_GROWTH_Multi,-0.570266096,GMM,-1,3.63E-09,0.999999996,3.01E-12,TRUE,37:52.4
RG00211_20251222_20090413,2025-12-22,2009-04-13,ECO,RG00211,MACRO_GROWTH_Multi,-0.563195098,GMM,-1,5.88E-09,0.999999994,4.14E-12,TRUE,37:52.4
RG00211_20251222_20090414,2025-12-22,2009-04-14,ECO,RG00211,MACRO_GROWTH_Multi,-0.548687573,GMM,-1,1.04E-08,0.99999999,2.04E-11,TRUE,37:52.4
RG00211_20251222_20090415,2025-12-22,2009-04-15,ECO,RG00211,MACRO_GROWTH_Multi,-0.527606163,GMM,-1,2.73E-08,0.999999973,1.72E-11,TRUE,37:52.4
RG00211_20251222_20090416,2025-12-22,2009-04-16,ECO,RG00211,MACRO_GROWTH_Multi,-0.488764606,GMM,-1,6.26E-06,0.999993736,2.83E-11,TRUE,37:52.4
RG00211_20251222_20090417,2025-12-22,2009-04-17,ECO,RG00211,MACRO_GROWTH_Multi,-0.503274825,GMM,-1,8.63E-06,0.999991366,1.14E-11,TRUE,37:52.4
RG00211_20251222_20090420,2025-12-22,2009-04-20,ECO,RG00211,MACRO_GROWTH_Multi,-0.506593689,GMM,-1,7.65E-06,0.999992355,3.18E-11,TRUE,37:52.4
RG00211_20251222_20090421,2025-12-22,2009-04-21,ECO,RG00211,MACRO_GROWTH_Multi,-0.467667677,GMM,-1,1.91E-05,0.999980872,2.25E-11,TRUE,37:52.4
RG00211_20251222_20090422,2025-12-22,2009-04-22,ECO,RG00211,MACRO_GROWTH_Multi,-0.465033655,GMM,-1,1.98E-05,0.999980186,4.36E-11,TRUE,37:52.4
RG00211_20251222_20090423,2025-12-22,2009-04-23,ECO,RG00211,MACRO_GROWTH_Multi,-0.45229258,GMM,-1,3.64E-05,0.999963649,5.48E-11,TRUE,37:52.4
RG00211_20251222_20090424,2025-12-22,2009-04-24,ECO,RG00211,MACRO_GROWTH_Multi,-0.403036276,GMM,-1,7.35E-05,0.999926527,5.21E-11,TRUE,37:52.4
RG00211_20251222_20090427,2025-12-22,2009-04-27,ECO,RG00211,MACRO_GROWTH_Multi,-0.403674123,GMM,-1,0.000102184,0.999897816,1.07E-10,TRUE,37:52.4
RG00211_20251222_20090428,2025-12-22,2009-04-28,ECO,RG00211,MACRO_GROWTH_Multi,-0.367316718,GMM,-1,0.000249363,0.999750637,7.24E-11,TRUE,37:52.4
